"Species","Rank","Type","Model_Covariates","Delta_wAIC","Weight","Parameter","Mean","SD","MCSE","Median","q2.5%","q5%","q10%","q25%","q50%","q75%","q90%","q95%","q97.5%"
"Gaur",2,"Spatial","ndvi_cv + elev + BB + DE",1.6,0.296,"beta_elev",-0.633132638354397,0.497303465865299,0.0339307582677619,-0.622489782094388,-1.64949729361778,-1.4578305953066,-1.26803878345589,-0.953041097613591,-0.622489782094388,-0.29726024095891,0.00675844892619751,0.182778900786492,0.300431358534301
"Gaur",2,"Spatial","ndvi_cv + elev + BB + DE",1.6,0.296,"beta_BB",-1.22115438583209,0.824237144675505,0.0273371525720758,-1.1031897654894,-3.09001884214778,-2.77258448450695,-2.35762154601818,-1.71850218854229,-1.1031897654894,-0.598875089429358,-0.26803080423725,-0.104154175786029,0.0434558046872516
"Gaur",2,"Spatial","ndvi_cv + elev + BB + DE",1.6,0.296,"beta_DE",1.09344703064662,0.384760941976773,0.0242377997797768,1.09999777934563,0.328049598432077,0.463285514921457,0.607679667089649,0.845249386671357,1.09999777934563,1.33907953122336,1.58406683812462,1.7350352338682,1.86859793697805
"Gaur",2,"Spatial","ndvi_cv + elev + BB + DE",1.6,0.296,"sigma_spatial (CAR SD)",1.01995882085962,0.361934083669316,0.246280629714223,1.0893014254912,0.504638232514974,0.520373374177242,0.564403566985741,0.668693093277454,1.0893014254912,1.36572890992727,1.46071847523167,1.48261029328041,1.49111275730616
"Muntjac",1,"NoSpatial","elev + slope",0,0.208,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",1,"NoSpatial","elev + slope",0,0.208,"beta_elev",-0.53695916264639,0.203612643921842,0.010138077268767,-0.542849395143682,-0.927291962044722,-0.861956563988723,-0.787684342400648,-0.672204637694231,-0.542849395143682,-0.408373836033806,-0.275711774155903,-0.191364983967434,-0.112061704666965
"Muntjac",1,"NoSpatial","elev + slope",0,0.208,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",2,"NoSpatial","slope",0.23,0.186,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",2,"NoSpatial","slope",0.23,0.186,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",3,"NoSpatial","dist_str + elev + slope",0.5,0.162,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",3,"NoSpatial","dist_str + elev + slope",0.5,0.162,"beta_dist_str",0.323203101468336,0.142094610248627,0.00574052080435972,0.329737376709393,0.0238095868655917,0.0772821261172117,0.137908512436498,0.232390550975202,0.329737376709393,0.421282087866334,0.499875373148506,0.546039059668906,0.586635360291552
