grid_id,dist_ranger,dist_salt,dist_vill,dist_str,slope_var,ndvi_cv
1795,1414.21,1414.21,4472.14,1000,51.339,0.143
1796,2236.07,1000,3605.55,2000,36.177,0.144
1797,1414.21,8246.21,39408.1,11401.8,23.796,0.032
1798,1000,7280.11,38600.5,11000,32.514,0.027
1799,1414.21,6324.56,37802.1,10000,39.498,0.035
1800,2236.07,5385.17,37013.5,9000,74.777,0.04
1801,3162.28,4472.14,36235.3,8000,63.848,0.055
1802,4123.11,3605.55,35468.3,7000,53.275,0.071
1803,5099.02,2828.43,34713.1,6000,34.421,0.117
1804,5830.95,2000,33970.6,5000,57.244,0.142
1805,5000,1000,33015.1,4000,55.161,0.123
1806,4242.64,0,32015.6,3000,4.376,0.092
1807,3605.55,0,31016.1,2000,3.397,0.11
1808,3162.28,1000,30016.7,1000,2.359,0.116
1809,3000,1000,29017.2,0,12.843,0.135
1810,3162.28,0,28017.9,1000,23.562,0.169
1811,3605.55,1000,27018.5,2000,11.47,0.136
1812,4242.64,1414.21,26019.2,2828.43,33.994,0.132
1813,5000,1000,25020,3605.55,10.247,0.099
1814,5830.95,1414.21,24020.8,4242.64,67.541,0.112
1815,6708.2,1000,23021.7,3605.55,79.526,0.084
1816,7615.77,1414.21,22022.7,3162.28,38.354,0.064
1817,8544,2236.07,21023.8,3000,27.166,0.087
1818,9486.83,2236.07,20025,3000,30.323,0.113
1819,10440.3,2000,19026.3,3162.28,11.742,0.133
1820,11180.3,1414.21,18027.8,3605.55,10.53,0.119
1821,11045.4,1000,17029.4,4242.64,5.265,0.148
1822,11000,1414.21,16031.2,5000,6.918,0.116
1823,10198,2236.07,15033.3,5830.95,32.506,0.101
1824,9219.54,3162.28,14035.7,6708.2,11.582,0.072
1825,8246.21,4123.11,13038.4,7000,26.789,0.07
1826,7280.11,3605.55,12041.6,6324.56,22.183,0.065
1827,6324.56,3162.28,11045.4,5385.17,18.248,0.029
1828,5385.17,2828.43,10049.9,4472.14,33.651,0.041
1829,4472.14,2000,9055.38,3605.55,58.496,0.045
1830,3605.55,1000,8062.26,2828.43,36.409,0.028
1831,2828.43,0,7071.07,2236.07,43.846,0.031
1832,2236.07,1000,6082.76,1414.21,54.266,0.147
1833,2000,2000,5099.02,1000,9.708,0.121
1834,2236.07,2236.07,4123.11,1414.21,46.142,0.152
1835,2828.43,2000,3162.28,2236.07,70.536,0.179
1836,3605.55,2236.07,2236.07,3162.28,19.159,0.176
1837,1000,8062.26,38833,10440.3,19.903,0.031
1838,0,7071.07,38013.2,10198,36.17,0.034
1839,1000,6082.76,37202.2,10000,21.341,0.037
1840,2000,5099.02,36400.6,9000,57.323,0.049
1841,3000,4123.11,35609,8000,38.956,0.052
1842,4000,3162.28,34828.1,7000,81.313,0.078
1843,5000,2236.07,34058.8,6000,26.656,0.08
1844,5385.17,1414.21,33301.7,5000,39.763,0.114
1845,4472.14,1000,32557.6,4000,75.649,0.12
1846,3605.55,0,31827.7,3000,28.146,0.116
1847,2828.43,1000,31000,2000,20.535,0.116
1848,2236.07,1000,30000,1000,4.052,0.123
1849,2000,0,29000,0,4.502,0.135
1850,2236.07,1000,28000,1000,21.006,0.167
1851,2828.43,1414.21,27000,1414.21,22.749,0.145
1852,3605.55,1000,26000,2236.07,25.741,0.129
1853,4472.14,0,25000,3162.28,5.777,0.106
1854,5385.17,1000,24000,4123.11,34.629,0.111
1855,6324.56,2000,23000,4472.14,26.941,0.091
1856,7280.11,2236.07,22000,4123.11,31.006,0.074
1857,8246.21,2828.43,21000,4000,38.082,0.098
1858,9219.54,3162.28,20000,4000,35.501,0.113
1859,10198,2828.43,19000,4123.11,16.237,0.129
1860,10198,2236.07,18000,4472.14,10.299,0.14
1861,10049.9,2000,17000,5000,8.784,0.184
1862,10000,2236.07,16000,5656.85,13.387,0.167
1863,10049.9,2828.43,15000,6000,11.525,0.139
1864,9486.83,3605.55,14000,6000,16.314,0.096
1865,8544,3605.55,13000,6000,32.851,0.091
1866,7615.77,2828.43,12000,6082.76,39.209,0.059
1867,6708.2,2236.07,11000,5830.95,35.798,0.028
1868,5830.95,2000,10000,5000,58.651,0.029
1869,5000,2236.07,9000,4242.64,43.825,0.055
1870,4242.64,1414.21,8000,3605.55,73.06,0.025
1871,3605.55,1000,7000,2828.43,87.548,0.142
1872,3162.28,1414.21,6000,2236.07,38.282,0.129
1873,3000,1000,5000,2000,20.053,0.132
1874,3162.28,1414.21,4000,2236.07,47.42,0.146
1875,3605.55,2236.07,3000,2828.43,84.643,0.153
1876,4242.64,3162.28,2000,3605.55,54.24,0.181
1877,5000,3605.55,1000,4472.14,12.043,0.178
1878,1414.21,7071.07,38275.3,9486.83,35.613,0.04
1879,1000,7000,37443.3,9219.54,37.27,0.044
1880,1414.21,6000,36619.7,9055.38,36.787,0.024
1881,2236.07,5000,35805,9000,13.513,0.038
1882,3162.28,4000,35000,8062.26,26.467,0.06
1883,4123.11,3000,34205.3,7071.07,81.335,0.066
1884,5099.02,2000,33421.6,6082.76,42.389,0.081
1885,5099.02,1000,32649.7,5099.02,38.641,0.103
1886,4123.11,0,31890.4,4123.11,56.001,0.121
1887,3162.28,1000,31144.8,3162.28,23.328,0.108
1888,2236.07,0,30413.8,2236.07,19.756,0.122
1889,1414.21,1000,29698.5,1414.21,8.29,0.151
1890,1000,1000,29000,1000,3.952,0.178
1891,1414.21,0,28017.9,0,15.392,0.157
1892,2236.07,1000,27018.5,1000,27.306,0.157
1893,3162.28,1414.21,26019.2,2000,9.503,0.129
1894,4123.11,1000,25020,3000,15.12,0.115
1895,5099.02,1414.21,24020.8,4000,24.639,0.112
1896,6082.76,2236.07,23021.7,5000,41.454,0.084
1897,7071.07,3162.28,22022.7,5099.02,23.659,0.073
1898,8062.26,3605.55,21023.8,5000,31.644,0.099
1899,9055.38,4123.11,20025,5000,57.593,0.115
1900,9486.83,3605.55,19026.3,5099.02,9.189,0.115
1901,9219.54,3162.28,18027.8,5385.17,6.978,0.131
1902,9055.38,3000,17029.4,5385.17,5.405,0.171
1903,9000,3162.28,16031.2,5099.02,8.341,0.18
1904,9055.38,3605.55,15033.3,5000,23.847,0.187
1905,9219.54,4123.11,14035.7,5000,19.061,0.103
1906,8944.27,3162.28,13038.4,5000,35.127,0.079
1907,8062.26,2236.07,12041.6,5099.02,27.442,0.05
1908,7211.1,1414.21,11045.4,5385.17,37.747,0.019
1909,6403.12,1000,10049.9,5656.85,61.998,0.035
1910,5656.85,1414.21,9055.38,5000,28.678,0.111
1911,5000,2236.07,8062.26,4242.64,47.801,0.142
1912,4472.14,2000,7071.07,3605.55,43.086,0.137
1913,4123.11,1000,6082.76,3162.28,19.626,0.137
1914,4000,0,5099.02,3000,35.372,0.138
1915,4472.14,2000,3162.28,3605.55,43.674,0.157
1916,5000,3000,2236.07,4242.64,33.129,0.154
1917,2000,6000,36891.7,8246.21,46.139,0.048
1918,2236.07,6082.76,36055.5,8062.26,43.346,0.026
1919,2828.43,5099.02,35227.8,8000,33.901,0.053
1920,3605.55,4123.11,34409.3,8000,31.043,0.066
1921,4472.14,3162.28,33600.6,7000,39.71,0.062
1922,5385.17,2236.07,32802.4,6000,35.221,0.096
1923,5000,1414.21,32015.6,5000,45.115,0.107
1924,4000,1000,31241,4000,33.421,0.13
1925,3000,1414.21,30479.5,3000,21.365,0.085
1926,2000,1000,29732.1,2000,11.769,0.119
1927,1000,1000,29000,1000,20.711,0.152
1928,0,1000,28284.3,0,16.852,0.144
1929,1000,0,27586.2,0,16.856,0.153
1930,2000,1000,26907.2,1000,29.699,0.17
1931,3000,1414.21,26076.8,2000,16.877,0.129
1932,4000,2000,25079.9,3000,38.448,0.126
1933,5000,2236.07,24083.2,4000,21.594,0.114
1934,6000,2828.43,23086.8,5000,13.811,0.072
1935,7000,3605.55,22090.7,6000,47.31,0.08
1936,8000,4472.14,21095,5830.95,31.679,0.089
1937,8944.27,4472.14,20099.8,5385.17,40.439,0.11
1938,8544,4123.11,19105,5099.02,13.502,0.111
1939,8246.21,4000,18110.8,5000,2.454,0.127
1940,8062.26,4000,17117.2,4472.14,4.424,0.146
1941,8000,4123.11,16124.5,4123.11,3.038,0.168
1942,8062.26,4000,15132.7,4000,14.546,0.15
1943,8246.21,3605.55,14142.1,4000,12.826,0.116
1944,8544,2828.43,13152.9,4000,31.692,0.09
1945,8602.33,2000,12165.5,4123.11,37.302,0.03
1946,7810.25,1000,11180.3,4472.14,32.159,0.023
1947,7071.07,0,10198,5000,59.832,0.034
1948,6403.12,1000,9219.54,4472.14,18.828,0.142
1949,5830.95,2000,8246.21,4123.11,33.536,0.153
1950,5385.17,2236.07,7280.11,4000,18.229,0.151
1951,5099.02,1414.21,6324.56,4123.11,15.918,0.157
1952,5000,1000,5385.17,4000,35.275,0.167
1953,3000,5000,36359.3,7280.11,21.092,0.052
1954,3162.28,5099.02,35510.6,7071.07,74.896,0.054
1955,3605.55,5099.02,34669.9,7000,34.329,0.066
1956,4242.64,4123.11,33837.8,7071.07,26.74,0.063
1957,5000,3162.28,33015.1,7000,49.295,0.054
1958,5830.95,2236.07,32202.5,6000,27.948,0.086
1959,5099.02,1414.21,31400.6,5000,37.397,0.113
1960,4123.11,1000,30610.5,4000,25.549,0.102
1961,3162.28,1414.21,29832.9,3000,10.36,0.072
1962,2236.07,1000,29068.9,2000,10.496,0.092
1963,1414.21,0,28319.6,1000,7.856,0.121
1964,1000,1000,27586.2,0,10.918,0.139
1965,1414.21,1000,26870.1,1000,38.584,0.14
1966,2236.07,0,26172.5,1414.21,57.631,0.152
1967,3162.28,1000,25495.1,2236.07,21.026,0.152
1968,4123.11,2000,24839.5,3162.28,21.474,0.116
1969,5099.02,3000,24186.8,4123.11,16.536,0.108
1970,6082.76,3000,23194.8,5099.02,16.107,0.079
1971,7071.07,3162.28,22203.6,5656.85,63.23,0.074
1972,8062.26,3605.55,21213.2,5000,41.451,0.075
1973,8062.26,3605.55,20223.7,4472.14,36.152,0.101
1974,7615.77,3162.28,19235.4,4123.11,36.319,0.116
1975,7280.11,3000,18248.3,4000,3.899,0.122
1976,7071.07,3162.28,17262.7,3605.55,4.256,0.126
1977,7000,3162.28,16278.8,3162.28,3.843,0.14
1978,7071.07,3000,15297.1,3000,3.467,0.135
1979,7280.11,3000,14317.8,3000,7.57,0.118
1980,7615.77,2236.07,13341.7,3000,51.963,0.083
1981,8062.26,1414.21,12369.3,3162.28,39.175,0.084
1982,8485.28,1000,11401.8,3605.55,67.592,0.095
1983,7810.25,1000,10440.3,4242.64,27.494,0.09
1984,7211.1,1000,9486.83,3605.55,52.832,0.131
1985,6708.2,1414.21,8544,3162.28,52.214,0.158
1986,6324.56,2236.07,7615.77,3000,48.671,0.162
1987,6082.76,2236.07,6708.2,3162.28,40.487,0.153
1988,6000,2000,5830.95,3605.55,45.051,0.167
1989,4123.11,4123.11,34985.7,6082.76,43.251,0.049
1990,4472.14,4472.14,34132.1,6000,59.477,0.064
1991,5000,4000,33286.6,6082.76,48.624,0.055
1992,5656.85,3000,32450,6324.56,37,0.048
1993,6324.56,2000,31622.8,6000,34.635,0.071
1994,5385.17,1000,30805.8,5000,62.576,0.089
1995,4472.14,0,30000,4000,24.187,0.1
1996,3605.55,1000,29206.2,3000,24.842,0.064
1997,2828.43,1000,28425.3,2000,12.375,0.09
1998,2236.07,0,27658.6,1000,13.845,0.134
1999,2000,1000,26907.2,0,7.891,0.157
2000,2236.07,1000,26172.5,0,48.181,0.157
2001,2828.43,0,25455.8,1000,14.647,0.157
2002,3605.55,1000,24758.8,2000,15.529,0.143
2003,4472.14,2000,24083.2,3000,10.538,0.131
2004,5385.17,2236.07,23430.8,4000,12.189,0.111
2005,6324.56,2000,22803.5,5000,43.341,0.078
2006,7280.11,2236.07,22203.6,5000,40.418,0.078
2007,7810.25,2828.43,21377.6,4242.64,31.076,0.077
2008,7211.1,2828.43,20396.1,3605.55,19.922,0.104
2009,6708.2,2236.07,19416.5,3162.28,16.395,0.124
2010,6324.56,2000,18439.1,3000,10.825,0.135
2011,6082.76,2236.07,17464.2,2828.43,34.937,0.144
2012,6000,2236.07,16492.4,2236.07,60.082,0.131
2013,6082.76,2000,15524.2,2000,55.185,0.128
2014,6324.56,2000,14560.2,2000,33.111,0.141
2015,6708.2,2000,13601.5,2000,45.38,0.105
2016,7211.1,1000,12649.1,2236.07,42.538,0.115
2017,7810.25,0,11704.7,2828.43,25.19,0.116
2018,8485.28,1000,10770.3,3605.55,32.646,0.117
2019,8062.26,0,9848.86,2828.43,34.996,0.093
2020,7615.77,1000,8944.27,2236.07,36.71,0.118
2021,7280.11,2000,8062.26,2000,42.657,0.143
2022,7071.07,3000,7071.07,2236.07,41.333,0.164
2023,7000,2828.43,6082.76,2828.43,31.766,0.161
2024,7071.07,2236.07,5099.02,3605.55,18.606,0.149
2025,5099.02,3162.28,34481.9,5099.02,26.38,0.047
2026,5385.17,3605.55,33615.5,5000,58.74,0.046
2027,5830.95,4123.11,32756.7,5099.02,44.046,0.064
2028,6403.12,3162.28,31906.1,5385.17,33.592,0.047
2029,6708.2,2236.07,31064.4,5830.95,61.502,0.072
2030,5830.95,1414.21,30232.4,5000,54.374,0.091
2031,5000,1000,29410.9,4000,28.929,0.09
2032,4242.64,0,28600.7,3000,10.456,0.073
2033,3605.55,1000,27802.9,2000,15.532,0.116
2034,3162.28,1000,27018.5,1000,20.554,0.12
2035,3000,1414.21,26248.8,0,8.983,0.147
2036,3162.28,1000,25495.1,0,11.978,0.171
2037,3605.55,0,24758.8,1000,22.698,0.147
2038,4242.64,1000,24041.6,2000,13.03,0.112
2039,5000,1000,23345.2,3000,20.967,0.092
2040,5830.95,1414.21,22671.6,4000,21.897,0.116
2041,6708.2,1000,22022.7,5000,23.624,0.087
2042,7615.77,1414.21,21400.9,4472.14,62.989,0.079
2043,7071.07,2236.07,20808.7,3605.55,35.322,0.069
2044,6403.12,2236.07,20124.6,2828.43,67.083,0.122
2045,5830.95,1414.21,19235.4,2236.07,11.654,0.121
2046,5385.17,1000,18357.6,2000,36.023,0.136
2047,5099.02,1414.21,17492.9,2000,33.32,0.143
2048,5000,1414.21,16643.3,1414.21,24.519,0.13
2049,5099.02,1000,15811.4,1000,30.04,0.123
2050,5385.17,1000,14866.1,1000,21.28,0.134
2051,5830.95,1000,13928.4,1000,39.023,0.126
2052,6403.12,1414.21,13000,1414.21,33.97,0.101
2053,7071.07,1000,12000,2236.07,46.886,0.109
2054,7810.25,0,11000,3162.28,13.377,0.137
2055,8602.33,1000,10000,2236.07,36.685,0.142
2056,8544,1414.21,9000,1414.21,33.143,0.145
